;Соотношение матрица-наполнитель;Плотность, кг/м3;модуль упругости, ГПа;Количество отвердителя, м.%;Содержание эпоксидных групп,%_2;Температура вспышки, С_2;Поверхностная плотность, г/м2;Модуль упругости при растяжении, ГПа;Прочность при растяжении, МПа;Потребление смолы, г/м2;Угол нашивки, град;Шаг нашивки;Плотность нашивки
197;0.3818331374175511;0.37687795041642946;0.5648929137941882;0.33605175748252064;0.6873939348480422;0.44928735571025347;0.20650001251763042;0.5872082450608653;0.6651965885481297;0.704981784077957;0.0;0.4629899555611471;0.3201247217677293
198;0.4492939209839947;0.7302379177813352;0.3256263652394914;0.6876929320022589;0.7320069129953548;0.40645976813912577;0.7774339836755835;0.15816152564700658;0.5672806661004284;0.781185093908448;0.0;0.5786053172064496;0.619558403169324
199;0.3155857306467996;1.0;0.6133792198211268;0.743917147021788;0.6718147912071226;0.46212976952975215;0.6483714574460241;0.9847517274889404;0.31003789177634655;0.38302176459369497;0.0;0.3679394308811167;0.7440783178407131
200;0.6385729327821739;0.47550294585544695;0.5343711506410969;0.45083165807703435;0.3310974574712928;0.3926257833432092;0.406506525058134;0.2388474979810482;0.711460333036374;0.288069911022809;0.0;0.7823239998674502;0.7970968464414958
201;0.3935734842666849;0.9482888488444443;0.6199325959643948;0.3927548707725775;0.479540648835139;0.477100316781333;0.6697585097120462;0.7934074396924116;0.6979298622913137;0.5005463047264778;0.0;0.49773207829242205;0.3095201248842414
202;0.25068183444085035;0.34027413331099154;0.3672292318738554;0.40307096968143147;0.5236520474920607;0.3421524942913583;0.3930594766473603;0.4579989974061558;0.46494754189634613;0.26942410674964656;0.0;0.30604564404233237;0.1134874519560849
203;0.6227068362503959;0.4062127836415135;0.21900084347477;0.3537835743850692;0.5573202753958584;0.32381694956135854;0.09923930334749345;0.026894871023223743;0.6001201772748399;0.6238995828976092;0.0;0.3753323788556484;0.3419296019094785
204;0.4993767783566292;0.5877963237281998;0.5757099600500487;0.8102845904831857;0.6399283565836857;0.5600663519208793;0.5496974879217614;0.2308280652609227;0.03557864053937898;0.2668765335681721;0.0;0.48102834386181875;0.27377654932673856
205;0.34238063485665116;0.6923708892060327;0.37258874685676824;0.3339939372746665;0.27712889873697155;0.43616252154331514;0.21523953726447956;0.5662741144101293;0.6085890251886426;0.6679194736986096;0.0;0.5148554756947556;0.9518451623667281
206;0.9178975140188759;0.7605174856342707;0.24642561736840335;0.430743350973045;0.36069668324849036;0.6725825680877511;0.5351031757851394;0.389301692214719;0.5203786895936622;0.3239356759677471;0.0;0.6489202566719011;0.7776941658116563
207;0.3186467394906053;0.6892180648058517;0.2629777492944063;0.8374766146426833;0.3717994722359763;0.4397863202818848;0.4966067446512709;0.5675738242323574;0.030509332255968302;0.29792252038212386;0.0;0.4975387899124122;0.304317747975999
208;0.7891965382477126;0.7323533290197668;0.2998393523500585;0.6477544813849341;0.16603756431333316;0.7785159940379887;0.7192914786998574;0.9021085614560125;0.39830748863040744;0.3546725839064352;0.0;0.5514262749244733;0.28470181255852245
209;0.2459584834763159;0.7216822240656731;0.9373854597816731;0.6107948816244004;0.47175070154424814;0.4404252461460074;0.4902528860398316;0.3646187999421393;0.6356152286135377;0.46190223954908016;0.0;0.14115798233378143;0.6772966784055494
210;0.5887354493290763;0.18506163541783494;0.2054615634900895;0.4193560464273975;0.5564501027959419;0.5174672533382814;0.3474059872580061;0.5673719926799698;0.6928369897973687;0.6223980270033682;0.0;0.5901631084789081;0.498744518370439
211;0.5821844586721121;0.9012875869812289;0.726655283020439;0.5130917282837433;0.6229275197969897;0.6345599952124692;0.6846256390136768;0.5217944406589057;0.3376274910322179;0.3954833092093445;0.0;0.4637550711875746;0.8410166467938309
212;0.2391358543836222;0.6925346181470688;0.8728726302541379;0.42274332657740316;0.37559289842247123;0.3208872187229661;0.1846217999879609;0.5147363722924565;0.41466599252458214;0.40625574176687806;0.0;0.6712732384855252;0.48665476731355484
213;0.44249207504137145;0.43932573181763424;0.6836096698367298;0.3017499834147019;0.19092775473662993;0.21731741553260586;0.5904176812179772;0.4386236153754437;0.46944189787766044;0.7320506234827073;0.0;0.3012932016620236;0.6076452257510399
214;0.6299888160842255;0.28109807257281094;0.5047574239023358;0.5742879121039894;0.6424519097792631;0.3659872225359766;0.42092466183231;0.5179034885497948;0.407104812320188;0.48916478067620706;0.0;0.5067182287357896;0.7115888648674598
215;0.5540893033321785;0.1957146664816971;0.6028587883963937;0.7534083120873989;0.5338486362987485;0.7516764442397437;0.14922863575390224;0.555787569678901;0.4803098111856844;0.5980239554682387;0.0;0.46624034454286856;0.6027714267695778
216;0.6625589447895347;0.44280724974600716;0.5376622922150545;0.14812906118420238;0.73529414126443;0.11906949969023661;0.28851993264170267;0.854511291576733;0.7349430616964665;0.5298502084006765;0.0;0.4063410695807205;0.8023502531429498
217;0.818130575281105;0.5065492945560246;0.433228236240876;0.7383035345765991;0.20725461794815225;0.9728336184005317;0.7188532015901983;0.11965323432417474;0.47385401666497173;0.8045042550721311;0.0;0.2991655013728411;0.3427833878090225
218;0.4767412030698819;0.4915145579504214;0.505303309326136;0.5137592372378128;0.5014376755431933;0.0981147403406385;0.4905356379879293;0.5638103066903088;0.5143283720293597;0.5093673068436549;0.0;0.6019029947020547;0.3201835063149042
219;0.4855853887693352;0.5100149199687243;0.19018327985787495;0.6413064043520436;0.3820797328136398;0.039614005964041965;0.4511767480350313;0.2533252526700185;0.24453209044389335;0.3629314677125597;0.0;0.6306319684732008;0.6621451296447916
220;0.5840568887280754;0.5618497000380946;0.3004556897719164;0.595790798174137;0.47034720104065286;0.2895810639000822;0.20785039807965752;0.3572797357874249;0.505911916202137;0.16043906742772038;0.0;0.6378113894484048;0.7685482050330923
221;0.676310254780746;0.4825108092873682;0.5217939138433301;0.4867646964784175;0.22118013499967404;0.7655341358873982;0.35651616517361745;0.3716417232209901;0.4186428586450339;0.538044114779863;0.0;0.2631189537549759;0.6478261516082489
222;0.3004835909827751;0.8369629517299302;0.6177613242437824;0.7190155697688345;0.33830817299787297;0.6963508145140849;0.6334919561812916;0.5486298131193239;0.4292468511242796;0.512516261163224;0.0;0.6227323320890983;0.9995700811746611
223;0.5922747728772778;0.5380848437337953;0.19404726722662016;0.46289629395924065;0.32703418265369577;0.5888072285624766;0.35120706599789225;0.39500460363548484;0.28339995260688655;0.07747602546210111;0.0;0.5018783049910518;0.2831954686873315
224;0.8382381642670592;0.4885925290360724;0.08187660064507248;0.7319768709786554;0.5531080547565488;0.5588764167747635;0.4365341207439542;0.7775657596028864;0.821729875515149;0.5542319158103691;0.0;0.1752935662356885;0.4545318169941922
225;0.42662118942863136;0.12919469072644585;0.3696240283547636;0.7409205688190732;0.45920643243418446;0.40034621102981105;0.03339253436826796;0.5810182012975051;0.6591380283079251;0.4389444277588357;0.0;0.522560666774287;0.4664758529726317
226;0.48698850385020076;0.5123700788822321;0.08922123042371757;0.3999913833646009;0.844760234918644;0.3469018534065702;0.14572815484000215;0.637020469537708;0.5107243488314441;0.3215192241620627;0.0;0.5164352805292892;0.5604854540829833
227;0.4039636439540035;0.48718760185598065;0.5217469910893517;0.5627476279552923;0.51188655258888;0.43886186222727286;0.4950244274519726;0.20973122088886242;0.5745595322201595;0.5141796348784282;0.0;0.12095846463097287;0.714652232047646
228;0.3895437597025617;0.6295988566279149;0.48433921398745405;0.5351049936205932;0.4086631516372119;0.6066318456932522;0.5749693295738009;0.2142036656555657;0.7051953691112682;0.4288267818460504;0.0;0.5403864588749374;0.3465076123293448
229;0.4368917485029472;0.4840725370092862;0.16998720414209767;0.5779812008700584;0.30078995279250575;0.20795360838593968;0.09118893122647903;0.6015282764646699;0.4272331258352846;0.32340293287455957;0.0;0.4634801098486484;0.5815614890849818
230;0.7478534517087497;0.6844276730471677;0.07498396760495228;0.2631623639738903;0.6373337464901416;0.7234883341579279;0.5710302968849467;0.3883648272603315;0.1883450050386507;0.45840621272627446;0.0;0.6420824016793933;0.47723405017284626
231;0.4948845176905563;0.6062347831842487;0.5990404286348238;0.4843860730486073;0.5034061869028561;0.3851958332901968;0.024993263709285795;0.3525512722216453;0.9791314350432414;0.7936145937568566;0.0;0.5216349876556143;0.39284493191002345
232;0.3123396348848305;0.8965112316511927;0.6176179229819126;0.6139616343272329;0.28228713008139206;0.4908764421242171;0.4024379836186091;0.658971087206182;0.05639137307869091;0.2728589414774011;0.0;0.21781982868052;0.505617853351652
233;0.8590429191240267;0.29625326004901087;0.35134463404579713;0.8147945533863996;0.6737200580291596;0.6308908985485377;0.4027990024807843;0.29707097050758335;0.9815816042652705;0.4048820315674996;0.0;0.2147499653900887;0.5550166545132238
234;0.7032888032997848;0.2700492568041435;0.2721794283674898;0.3047645905087308;0.6573233018501212;0.40814663422181474;0.2555012245628886;0.7020700932154105;0.6573381444417121;0.4285738101248312;0.0;0.4577836568057984;0.016425376542830106
235;0.542812037218651;0.5238341809127425;0.4931367968867143;0.3689950488562455;0.5442690252593674;0.43121549465940556;0.6233129872430343;0.4755582775557974;0.38137748585054165;0.4591796534359279;0.0;0.7420031120068862;0.5679104127446646
236;0.2783963891127058;0.519208471934852;0.7237537752707586;0.6328080084075252;0.43939255837348234;0.5890508561951966;0.12796785422695695;0.31293008237139386;0.6229565574731724;0.594471998593908;0.0;0.6757360862791901;0.04209979822483356
237;0.5129271162533297;0.49775267945556134;0.6635906375134798;0.36272773141103193;0.28472979938579823;0.3017848290360432;0.4049356013016566;0.8436737562466314;0.7021918051332847;0.42038342132458306;0.0;0.9942739180486756;0.644884230258298
238;0.26248776384243544;0.6050917589606124;0.3613790271300507;0.13468347859993257;0.7311443236552557;0.8282642902929682;0.5394728910883119;0.35230668019610967;0.6376660326458365;0.5560507608662494;0.0;0.5115753758518603;0.48330582903805175
239;0.39257323079629247;0.37670403783175743;0.6446152466270734;0.4172835696774055;0.6943240695336677;0.4439030570359006;0.06746640664655905;0.768764523794438;0.2540289813125457;0.6008235297001414;0.0;0.3480422045434973;0.8964842520444036
240;0.39875181298441154;0.4833197662154598;0.2604259496419699;0.7555410367608357;0.5572359479528566;0.5786183056043612;0.16872519334260447;0.8915442169656149;0.5458036819963858;0.4615309582922763;0.0;0.6006241871800899;0.34538325634208444
241;0.6245173584087966;0.49742784702633447;0.4100035500689572;0.3988236393048968;0.8181661532110733;0.3516278264061141;0.0866604728451028;0.692573012194396;0.3988296605849233;0.549390918287046;0.0;0.20665488168624993;0.4802127977021243
242;0.12544339321072237;0.26224176305755;0.5146932634328968;0.7848196275163037;0.3008414010835354;0.3627080241403349;0.5862988152497897;0.7103020411568917;0.42794753886972037;0.6488931914672719;0.0;0.4866929244751583;0.35849265265575747
243;0.24266129404659734;0.522174444903813;0.574408816439098;0.43811343053385193;0.14345482201322635;0.36129236392836495;0.6182709333606543;0.521984249534885;0.345922745545999;0.23967332319946508;0.0;0.7308894809859491;0.33315879218303146
244;0.47121512767238705;0.6216662808312678;0.49675736751530636;0.2789288099131359;0.36679335695179605;0.6643663746481883;0.6362488793480156;0.7372292451921743;0.6121367770911128;0.283987997763229;0.0;0.5381272826454565;0.6049302894194954
245;0.7473082139656384;0.34938084201651254;0.5755977141773483;0.6530337133038784;0.6196123349983471;0.4567191983054788;0.20599770680346433;0.4036048305424105;0.3301429090422674;0.8098700502616096;0.0;0.15019555226942313;0.5806574613015374
246;0.47688231780685186;0.5129514535512429;0.7764498713458933;0.17708093090762056;0.5995530147121078;0.7253473346745885;0.24283332754378198;0.5218998055153223;0.9358045475954946;0.7226016668601383;0.0;0.7493386823720662;0.8711440806868456
247;0.39924110397529355;0.1867293198528106;0.4292671104237199;0.4317064096829472;0.3781514749926489;0.5371385441078609;0.16964727117474593;0.8568057149649677;0.7627686360429509;0.6275211445163078;0.0;0.45080647046792727;0.7263353025741504
248;0.41641172953900163;0.5690061335782062;0.6510211022297343;0.5619795788557469;0.39330733236880167;0.6396706395955905;0.45187876735291915;0.30542674944854387;0.35739654117899045;0.3144891515633369;0.0;0.06585169636275426;0.8708987252723666
249;0.6568594224324606;0.5858941869242269;0.2501176431954106;0.6461643659320362;0.6765441017654645;0.39348657117337327;0.37568661004453446;0.33314679025796057;0.5019053976170305;0.7437606976806782;0.0;0.6587748000162965;0.0749284698204401
250;0.5996831330289185;0.6527148368986424;0.3006151721272709;0.6719938607638056;0.5706628059812053;0.41284929920594626;0.6280557163604035;0.6648071286617396;0.6591184752954002;0.5314095746956922;0.0;0.4045139664202326;0.503357323086242
251;0.4060997922545573;0.4375641413484104;0.3692986986456919;0.4269510254717486;0.48079706217717;0.8948842888833346;0.5394461767131579;0.5008107896333414;0.7339438256255866;0.847410346215479;0.0;0.3843507280561318;0.4086017293189501
252;0.34120174256862146;0.5113482326441803;0.29952149731945477;0.660473599081894;0.5716580479740327;0.47544287702179067;0.18505119881884796;0.2437419581951561;0.7007840963987328;0.7299272009595614;0.0;0.3512410832707295;0.5008543108175137
253;0.6959403326336976;0.47852117217564416;0.22283947110346455;0.6987335969722768;0.4686390055073715;0.46938815568186554;0.13624501940324088;0.5335785625197129;0.15473786743939277;0.8249627542683895;0.0;0.5095774013626715;0.6839700283230816
254;0.5102237477201284;0.5553497002316847;0.042004099971329124;0.3251008722864493;0.3234489059663366;0.37304163734970563;0.6634264535078981;0.4079200453751648;0.7146388189012325;0.3312493760512508;0.0;0.5060800213874584;0.5950819690274929
255;0.5529931176011308;0.4469213538607333;0.8545082181818475;0.1737911204805438;0.6912303310929466;0.22323095749194888;0.4900676622226523;0.5042044414828686;0.43755115402535383;0.583227876681962;0.0;0.8268395421364192;0.3874524516664116
256;0.36476422826735955;0.32200344802110514;0.5204501519100097;0.2681746738802973;0.4755511588454624;0.34096365993426336;0.3875027660889189;0.6598443170110544;0.43004900276057556;0.9888493694370348;0.0;0.26824122060812444;0.43989387399900415
257;0.4019345655134917;0.10816714740775613;0.4246084022822301;0.6681978972975309;0.5398985318005423;0.770147151083789;0.2516989211800065;0.6923654115911759;0.11381015773593373;0.846607364912183;0.0;0.608374524182375;0.16169630047293793
258;0.3081540327021578;0.6662636484180915;0.1868944681489847;0.4975845024766637;0.5427989446645689;0.08200234185040378;0.5658101648653107;0.5017935085321463;0.4376897405027227;0.3887553238644492;0.0;0.34554033689784386;0.5905980537872102
259;0.26690949577228085;0.5201068507293343;0.5116330920227977;0.588092169654272;0.8917262141485849;0.6725702110618057;0.31132906130481863;0.3192081689649715;0.6247339867214596;0.41731290228451223;0.0;0.6950423836983327;0.5247944557201583
260;0.3267972919676738;0.14891595784803613;0.45428065612154006;0.69841556061642;0.33794003493671654;0.45125055913034395;0.7368036662743784;0.8396006308272943;0.49382985985910066;0.7284645231326224;0.0;0.48139353997633616;0.3931095579877478
261;0.38023982535502043;0.46037559268801065;0.3640256019318192;0.2883792240552608;0.3756614286035884;0.46844074887879383;0.5210598166458918;0.5674596680420159;0.5515557694503181;0.26007104794755187;0.0;0.5782147592778563;0.45371827061524483
262;0.7312701173610773;0.37631211600897174;0.08173917175456673;0.5293644878835426;0.585486126216044;0.46870025680044614;0.24904904866936717;0.2632257950349439;0.3100183487728482;0.4234490187624128;0.0;0.5606590101869767;0.5458618518802141
263;0.33563904080814055;0.5858386441578896;0.24342042264751876;0.6246391583091728;0.49253051237546663;0.41291147115064386;0.10786635862877139;0.031481172769519006;0.49940708593239247;0.6647831964766464;0.0;0.2348822435817687;0.14030347883754657
264;0.557061947833616;0.33798777493611887;0.5784766963356194;0.2744039185756351;0.3976754812131962;0.6354927851849907;0.25591487976003746;0.7282446328280052;0.2285746446352086;0.7713986063544532;0.0;0.37615575505974047;0.6840361768698366
265;0.49422365272053326;0.606282276439015;0.47502876492241747;0.5282621422641891;0.471668005280252;0.16585053521226145;0.19551168169659708;0.709579110232899;0.7255147233676125;0.7231490161000538;0.0;0.18065772337378194;0.49367158450432647
266;0.5320213540574177;0.5595135642153579;0.43786906807199644;0.5595152518683102;0.8332440205093206;0.41943417669821503;0.1298276798374832;0.5470365037850247;0.4561376656340196;0.27790226510502625;0.0;0.229110919623388;0.2108650199086698
267;0.4338211843604236;0.46254327761842706;0.394683513303117;0.4931759944891693;0.42621744544160634;0.2156786329829643;0.3893022173848448;0.6819002979446429;0.20681285151487172;0.42505629505378184;0.0;0.6339270346898898;0.2729551751119652
268;0.3134270348439867;0.6722385755860003;0.385185654228006;0.6789465544122821;0.3030981866553293;0.6103884660212311;0.5687690222529846;0.4687934346510767;0.6394118461877742;0.6239082348438127;0.0;0.5508534974695872;0.4675303803590123
269;0.6461451471605585;0.5479157345035706;0.39464059301518095;0.6439331330173337;0.37982972132404025;0.26670540805584597;0.2733848040913271;0.493998804673792;0.6099856478643451;0.23437177282475538;0.0;0.9263574029152556;0.7043680276201212
270;0.4216906336803786;0.30425999924046554;0.623325195231855;0.3910889062028275;0.11586730200591489;0.3875954140965223;0.2346478476410843;0.4354605487230323;0.4327398906547164;0.3949105545430017;0.0;0.35958243593375383;0.4764728071722836
271;0.5614646398892335;0.4212927464765981;0.7044043591745096;0.3496900045541695;0.7225139827072804;0.7703240882070557;0.3009039519581604;0.6862061087223825;0.735802308549121;0.1405674740817621;0.0;0.2149337167135993;0.37868064049915906
272;0.5455200883648321;0.6991494703459393;0.4428901756644967;0.5000927660046943;0.49976858216097475;0.33453290571884464;0.255938343562602;0.30311721157178706;0.5878074171287053;0.6282675379583138;0.0;0.5540305252526102;0.4692865516645678
273;0.5774517683168604;0.7779225427346415;0.425527390812662;0.5269071460774832;0.37745262961812065;0.6463981090523887;0.8413462193168356;0.3008232366092063;0.4762550652963239;0.515473127064164;0.0;0.5843089164435084;0.4248898688165371
274;0.3816236671845824;0.7363960536302336;0.4446487575151729;0.40142933172544865;0.8180362162268282;0.5914704628763812;0.41303814905611685;0.5874033142418043;0.3096225787400829;0.4745468169159974;0.0;0.8604693965702832;0.5371444007752137
275;0.34416599172177353;0.5063562074446777;0.01766730859442405;0.4159431447072684;0.6756396577836596;0.6452432752588;0.4009487826027685;0.5817611451979303;0.3072736672360352;0.9455803318349569;0.0;0.7036987766738725;0.5599322768594841
276;0.8239523468283629;0.5248062072286181;0.6985190794031697;0.4469474813565147;0.32986136233529195;0.3793432208740668;0.6307541946197349;0.8242725187997717;0.6101190507366727;0.5316940367163843;0.0;0.5450390229310875;0.7541279833359908
277;0.21983384489739824;0.2933096361284644;0.32637309271424864;0.7905519576205062;0.4475526476909162;0.6404769141376139;0.5891128516956233;0.2414732615251154;0.6191677288847346;0.11415009066398527;0.0;0.5650022726136097;0.5813428716998978
278;0.6824042188378796;0.46576271091976995;0.576135128541392;0.29236223891493546;0.47646799034497;0.8657683148225497;0.07714566193878317;0.4364990301658507;0.37527649213965686;0.4936983819668307;0.0;0.4673226954573803;0.2782304894329143
279;0.746775677389112;0.5435918446453112;0.4105348831880739;0.4174529832263842;0.3916194364647443;0.5555081993227478;0.34390831666134974;0.4032101909488448;0.2827863996963407;0.676575482270197;0.0;0.5376808110685132;0.6749403066575597
280;0.19937433235958354;0.2680969374461055;0.2929593560357549;0.4586866808054207;0.46821439767314765;0.34924164534847235;0.61865982500508;0.45701953882356605;0.6103370163885529;0.3861205789539488;0.0;0.47381107904147496;0.2550356686631272
281;0.5704264195394969;0.6549053421717064;0.666441337928138;0.2396870614429089;0.2266841070392629;0.207902462926554;0.033915557205458184;0.36769967892348987;0.542738559088058;0.43338548591456305;0.0;0.5560914648973044;0.23374450219107223
282;0.6346875344381089;0.551238194598711;0.4381794574024263;0.6375998946789501;0.4764782926618605;0.6075010961440761;0.708019860735139;0.5710057799807995;0.5731249521036461;0.341144772865026;0.0;0.6223119366933293;0.5277330902623175
283;0.5382859746265178;0.6253999146127738;0.23107157779038487;0.6350258464920253;0.38486145177966935;0.6130513883884092;0.6022600550486076;0.2717462463925422;0.3707866434053886;0.7695549415225477;0.0;0.388944213053833;0.4649088652659088
284;0.5790676934363898;0.3908945180570358;0.6730262249899319;0.16731232360811232;0.7269056890170233;0.5555905165810289;0.28030772400279363;0.6896480506021758;0.6259953504822251;0.24668548421349315;0.0;0.43473170182654064;0.36369123549855875
285;0.24448350188118592;0.640025399698021;0.587067090626399;0.5815408603441339;0.42619445580488824;0.43885442683986375;0.5280744451229558;0.34398554259947467;0.2609134090563454;0.6918623743600533;0.0;0.44880098082994585;0.1454412425588214
286;0.7500263905248739;0.8973251818405386;0.3348943763184682;0.6207992844838448;0.6701216683970443;0.5834091854612069;0.6374399813597373;0.6562244920763813;0.4239904491499946;0.14568638526760389;0.0;0.510926480194229;0.7164308886548127
287;0.35159079138992133;0.3848024479757317;0.2682168673081156;0.5938733920305599;0.36383396184033967;0.5481749163397918;0.363228949328769;0.34906152520931144;0.2679169104331536;0.5173016592741058;0.0;0.6918043510180398;0.5264493891500936
288;0.34193411991630185;0.8474857470000048;0.5603561309250559;0.37684779900632576;0.0;0.5784202231402358;0.8268882406384797;0.24307669336737447;0.6414888935837906;0.5256541908613984;0.0;0.513119650371743;0.7289779564554317
289;0.5135013090183734;0.0;0.5910276453845683;0.2987785375439767;0.30271216521898525;0.6697956176521846;0.18981574583229704;0.5839353375515586;0.8866331121652762;0.5148058327178971;0.0;0.2385230777968553;0.344144659976543
290;0.5797467001324149;0.5068797909964182;0.18631418030714128;0.5953581699390431;0.626345822428044;0.880003694555948;0.6435493105955373;0.04210203814537117;0.373851571123223;0.24234596019449747;0.0;0.48798900318470534;0.5914190933926706
291;0.5897328410494658;0.7079720868452677;0.33787319638683877;0.09187043923058125;0.6398108805239902;0.6467143207328261;0.5560574423391501;0.297973618536707;0.333431948894397;0.37396112332544396;0.0;0.4600066372028633;0.5440420918997251
292;0.8345724718873819;0.9564683066732869;0.13241090209186;0.4609269229400194;0.7966009398649432;0.2865354198924981;0.09782106027973078;0.5418146738819374;0.5526329607704925;0.48125457829703755;0.0;0.22448766307866092;0.30344413033301887
293;0.19635183891652594;0.37053639129957805;0.7442640484542088;0.40440688384998497;0.30977031965798196;0.46902315737506917;0.5247759084308163;0.6696139902266278;0.4529121396286163;0.5313347201079861;0.0;0.3654075291522662;0.6217606556167465
294;0.13640410060404454;0.6289163652035192;0.6102149916465652;0.7307195610107495;0.6659342698499746;0.7589623340922462;0.5823410307801519;0.28411540273482316;0.4985287225188242;0.4541490722234127;0.0;0.4341599134144623;0.516772841469668
295;0.4487766797198748;0.12484705514389383;0.023040093995418304;0.644216817314125;0.7448608974211499;0.04617599297430941;0.891362214842258;0.41121554442595176;0.7697306915093591;0.2782440594657932;0.0;0.851965448811016;0.08298895072588741
296;0.47864728116043476;0.5268422960235206;0.575746697761778;0.1565102130487276;0.5450576015717397;0.48127289070875956;0.739997460703458;0.2644678899106365;0.6521615561292684;0.7681688176210749;0.0;0.4707791520787394;0.2053360028714838
297;0.6323159887889576;0.5111100184045911;0.24532198163366964;0.3232574021822459;0.5566203817599868;0.32703253371667573;0.3952886003527186;0.26667471713753166;0.7708263621653821;0.473351013515255;0.0;0.5630762742735164;0.5217414614202117
298;0.6305153510438578;0.2659801045967267;0.23705993372590412;0.6012535362784917;0.22859713970683826;0.4048758115580997;0.24683358003890588;0.42401760030664626;0.9687223700187562;0.3443757207275543;0.0;0.47076664490794873;0.5949662428648117
299;0.5965524235754585;0.6346177805883908;0.43806544125266283;0.6861756129088239;0.44906506816330327;0.7161734274709992;0.5624882157289293;0.43848260502938174;0.4296245409226148;0.46002468512516337;0.0;0.7411615346320317;0.5165586947835012
300;0.35183884361295814;0.7039605816379515;0.38678077786298554;0.49434240193952167;0.3378338140738104;0.6811207401069426;0.1664700169303465;0.2467117826451508;0.3402903143177741;0.5446164897591421;0.0;0.6614543361492505;0.4747301594811967
301;0.8349108831808321;0.5991897931682635;0.5378057418175598;0.37973882748709137;0.6600387566239023;0.52327900558141;0.21216980559104373;0.6168924201107497;0.5288554124034301;0.6561678807971125;0.0;0.6829327710952786;0.22094245884967456
302;0.4914902269452667;0.5193003216849172;0.3554304188113991;0.6391214550397979;0.7196237615540717;0.3226661553372743;0.1641811437492284;0.6870226664034913;0.47707890325076163;0.24847769178981013;0.0;0.8417381200946367;0.7191737280571477
303;0.334940288051788;0.06129596574328655;0.21772309983692362;0.9657054788885293;0.5478482607622017;0.46429752252484313;0.09442286359937345;0.5037499650304662;0.5951569457416608;0.5941768722442478;0.0;0.48326635014245867;0.5979421026620988
304;0.2130968054376858;0.5301573664607009;0.6458877523760861;0.6588246212966296;0.2099957355954587;0.6961486887800501;0.24603174669340624;0.41093764907998853;0.15749438703154806;0.6648207404800127;0.0;0.3665612212845744;0.1498883788551727
305;0.5132757136486803;0.44194590605622697;0.4298327291709483;0.36955151179044826;0.8163739448305218;0.3198376273445216;0.562246079508768;0.627732671981799;0.5801399645583556;0.5996481605323485;0.0;0.4377504879606291;0.6604339680914311
306;0.3749371778950844;0.5299424333114295;0.19098149125765917;0.12551043188073757;0.805198029527576;0.4620320880263866;0.2417081984954231;0.3876332490248968;0.35503443675021773;0.4455887546104328;0.0;0.2087903050928722;0.6439736559517282
307;0.5488088240277152;0.5772437731666731;0.6757322257777847;0.5219195101939;0.3662870897220454;0.7237486603793082;0.44771521102787387;0.44206018628512656;0.5891055609229034;0.6236715629486069;0.0;0.6075267772890315;0.6653817679355789
308;0.6198501637492181;0.7691806546789017;0.26022601878162954;0.501199701311678;0.6174151747414935;0.33592422706353453;0.5416453295330728;0.47492249648941787;0.7702679340007397;0.4975168874591164;0.0;0.16061843554683275;0.3937201138640475
309;0.13492355263053;0.4805668865736017;0.47529528749747424;0.42273032987576625;0.4871626877889186;0.609594685173821;0.7560684253031578;0.7206979270558493;0.34571260178953644;0.3187434833390217;0.0;0.7324259865121;0.20204396044284512
310;0.3308401988087176;0.4939074981893885;0.3305319674440003;0.9016239476551187;0.34921264770724547;0.4599057139210101;0.27149302201714015;0.5605568085804862;0.5998861590361362;0.651483391512508;0.0;0.35463885923327004;0.25447060612577554
311;0.48739480136962;0.5313345998945511;0.5589917685379892;0.5491886502086549;0.3664964396763455;0.2614666949845379;0.8677846630435411;0.3293429862178865;0.44663621163221245;0.1511909214615421;0.0;0.11157361731251289;0.22470370158438224
312;0.8812530764136288;0.4428659376429671;0.5399875683515495;0.48073386252878175;0.654266215213021;0.8348612991088487;0.11374482079561009;0.7025991324952789;0.5934227409151147;0.8127891640930229;0.0;0.6256969003769669;0.2073524363148943
313;0.1909713187063036;0.5519828592123774;0.47639757596875026;0.5343667432399959;0.5103906912925702;0.6552636774306111;0.05898656917503592;0.6241417923204367;0.5967879131686198;0.8584976700969364;0.0;0.5886553555811435;0.1257331958468858
314;0.6413764361138198;0.7180413293332606;0.5791270396371302;0.0715491735127945;0.5863527978736109;0.5637629764155063;0.4306474315362936;0.8843801844596229;0.5590393416936525;0.5776343098602393;0.0;0.4340873297151286;0.5151563937327951
315;0.45082780125589283;0.49418463179516525;0.5394438602559343;0.7816757630852618;0.2762091660128769;0.5839028488467064;0.3854198785340242;0.33365439691698917;0.5250132939102241;0.4626469365665504;0.0;0.7448841987817773;0.8512976954455718
316;0.4617472463883664;0.275448361501363;0.17535779525738743;0.6738593699209645;0.38471753738465897;0.664709533623631;0.35680977448813456;0.24285742760386864;0.4471561648881651;0.09081462936205378;0.0;0.6230045554951734;0.4080289959126254
317;0.7820700132453012;0.2907109325299917;0.5410691980739056;0.3201262700420026;0.34118721974363453;0.19855344832086153;0.39907145976157726;0.7001794103457657;0.5399053680307626;0.5092635437563233;0.0;0.4984738315397713;0.7617389184078276
318;0.49539882867257756;0.9714329086713667;0.5363641463746583;0.3545859644300228;0.5252539771296081;0.5156464998736068;0.4688765183455572;0.247257716143503;0.5889660576789477;0.6894313576196575;0.0;0.5178943270230315;0.6859675451861698
